,CODDEPTO,DEPARTAMENTO,CODMPIO,ENTIDAD,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
549,47,MAGDALENA,47980,ZONA BANANERA,4775.27,7690.46,8579.09,6785.14,9254.25,8812.87,9387.81,8960.2,12083.95,19179.03,18623.56,18142.0,28033.55,35662.63,46902.47,45264.11,41574.24,55265.43,54138.6,58449.8,60506.6,75419.63
550,50,META,50000,META,7299.11,6636.41,8059.31,10488.91,12079.81,14595.1,17232.61,18724.87,22663.75,23762.58,28113.28,34850.09,37736.77,40929.79,53277.17,55928.55,47433.89,46738.3,1126180.38,1388833.0,944044.84,805010.44
551,50,META,50001,VILLAVICENCIO,82089.76,77532.35,80528.77,135334.78,155219.09,190026.24,193379.11,204754.91,251373.96,284519.76,304865.42,328492.44,384794.43,432713.03,494557.2,542349.38,609227.85,618679.8,617225.94,680729.19,721952.25,855087.31
552,50,META,50006,ACACÍAS,29648.03,14259.78,17773.77,20970.72,27188.22,35440.59,46322.61,51503.9,68663.35,57056.86,69466.27,100149.34,67785.49,113310.55,102728.91,173119.13,110024.88,106431.12,112110.05,122329.93,136300.22,176406.52
553,50,META,50110,BARRANCA DE UPÍA,1773.83,1921.15,2450.58,2099.85,2987.83,2832.67,5029.33,3797.17,16813.95,11158.26,15517.14,15308.94,11629.96,8281.83,20790.12,23685.44,9444.85,15491.2,16163.2,28449.0,22797.47,22545.31
554,50,META,50124,CABUYARO,1626.32,1366.97,2030.91,2172.86,2142.7,3491.01,4070.98,5822.78,4843.78,10848.54,26071.34,33567.63,30555.31,47440.14,29119.7,25749.01,18750.16,10631.37,12544.71,0.0,30240.37,20903.85
555,50,META,50150,CASTILLA LA NUEVA,28562.49,13663.52,19312.76,34256.77,41914.11,41692.77,47132.28,44893.76,61814.78,40004.41,51947.8,56270.66,26699.1,79701.2,85478.74,71995.52,58036.39,35883.5,51072.73,46105.15,44319.27,35529.27
556,50,META,50223,CUBARRAL,2044.06,3141.16,4976.25,3038.95,3069.44,2997.48,3407.18,3407.26,3321.34,3437.86,3888.06,,4707.53,9229.0,13567.49,10015.38,8054.2,8344.4,8796.86,8685.5,12065.55,10812.73
557,50,META,50226,CUMARAL,3333.7,3008.99,0.0,3797.46,4037.0,4649.43,7934.31,11148.31,6947.98,9178.9,12234.59,14033.39,11615.0,17947.21,20668.87,23977.82,22302.92,25750.16,25996.65,44157.42,31775.13,34649.57
558,50,META,50245,EL CALVARIO,0.0,921.36,1721.49,1152.51,975.53,1490.42,2000.66,2434.04,2001.85,2281.25,2577.63,5661.66,3605.41,2701.12,5607.83,4664.43,3230.93,3451.44,2957.57,3527.58,3920.1,4350.37
559,50,META,50251,EL CASTILLO,1915.41,2213.48,2711.23,2952.5,3039.43,3633.67,4812.93,4271.62,4696.28,5787.06,6203.18,8989.94,7064.66,10606.95,13339.91,12098.06,9966.28,12377.82,11933.87,12452.7,14138.06,14178.09
560,50,META,50270,EL DORADO,983.23,1662.12,3387.92,2094.41,2647.69,4437.19,3803.45,4709.65,3387.73,3741.56,4336.08,6587.6,6175.71,5269.0,6190.73,7998.63,6432.33,7050.87,11029.94,14546.87,10796.2,9510.99
561,50,META,50287,FUENTE DE ORO,2956.82,3059.77,3823.56,3762.39,4132.52,4098.6,6505.76,7926.78,8076.39,7342.46,7895.67,8502.85,10679.71,12414.32,12574.78,19211.49,22120.8,13525.46,17437.07,23049.49,22664.8,22586.09
562,50,META,50313,GRANADA,6051.42,6194.4,8263.76,8990.03,10562.75,12872.42,16536.76,18788.1,19033.63,22455.92,22821.87,30411.87,34219.65,29689.58,49806.32,59305.94,58978.16,66433.77,69179.88,80876.51,88220.62,101883.72
563,50,META,50318,GUAMAL,2617.59,4297.37,5022.29,3703.29,6831.24,4795.39,6668.77,4347.91,5169.17,7569.13,9103.46,18449.3,15264.67,39119.92,29957.57,26064.51,13744.09,17848.46,20597.53,23804.16,28755.25,25376.77
564,50,META,50325,MAPIRIPÁN,2349.72,2569.25,4006.07,3477.99,3919.58,6479.07,5885.71,5545.6,6314.7,7258.26,8447.3,11072.29,9086.32,14113.9,8042.74,12237.75,11496.56,16765.31,15547.88,17090.83,16692.14,23955.54
565,50,META,50330,MESETAS,2336.51,2427.78,3865.12,3218.3,0.1,4438.88,5140.8,6647.48,7315.56,8991.49,8208.9,12386.52,10231.83,14308.05,15333.74,11378.2,14696.18,18230.43,22055.73,26601.27,19786.38,19369.03
566,50,META,50350,LA MACARENA,2414.96,3353.25,4644.29,4750.21,5929.33,5392.76,4955.26,3592.39,5418.29,9070.26,9911.07,12761.87,12778.52,15669.55,18087.49,21007.19,19367.03,24355.93,22001.27,20818.28,26920.45,40527.74
567,50,META,50370,URIBE,2465.28,0.0,3290.81,2923.5,3936.95,4119.22,4707.67,6356.53,5535.7,6231.78,6701.43,9308.81,8482.56,10035.79,10831.33,20467.09,14745.43,13182.63,8710.01,20920.69,20896.83,24587.64
568,50,META,50400,LEJANÍAS,2225.1,2861.02,2868.14,3039.07,3052.71,3792.68,4787.17,8662.74,5369.43,11406.33,6479.41,8576.21,8746.2,10099.51,16624.48,14532.0,14460.34,13983.13,14363.21,14754.49,20833.92,18770.39
569,50,META,50450,PUERTO CONCORDIA,2662.98,3036.14,4228.81,4286.37,4213.26,4385.09,5896.13,4956.07,6839.36,7443.93,7364.42,12055.5,12212.81,12652.4,15064.64,18090.67,15398.7,16547.51,18282.19,26486.0,25395.88,25008.95
570,50,META,50568,PUERTO GAITÁN,3170.55,5355.03,7285.58,10150.3,11759.4,22198.21,44472.89,42249.12,79744.85,76637.11,138235.12,155845.65,299758.68,146051.6,377510.17,330482.13,144591.36,120327.64,169697.34,203369.95,346816.89,103184.84
571,50,META,50573,PUERTO LÓPEZ,8329.82,8738.06,11458.86,11207.13,17528.92,18066.61,21950.94,23935.81,27801.65,19361.52,21098.11,28075.53,27446.18,32536.65,42606.11,50043.76,54331.61,56497.12,56692.68,84811.66,76711.87,75408.34
572,50,META,50577,PUERTO LLERAS,3701.59,5335.09,7496.79,5183.84,5215.1,5094.06,6751.23,5677.41,6699.18,7412.37,8182.07,10335.96,10063.32,19335.19,18013.0,15062.07,14098.79,13828.17,15104.1,18513.03,17736.17,21071.21
573,50,META,50590,PUERTO RICO,2796.93,3554.86,5974.42,5846.15,7360.53,8195.99,10050.71,10624.88,9890.93,9602.44,10030.62,10127.31,12377.11,15351.75,23126.47,16896.06,29948.11,19955.97,21749.04,23571.68,24973.01,28386.63
574,50,META,50606,RESTREPO,2533.92,4334.04,4794.12,3858.28,4141.94,4211.49,6118.22,5905.77,6379.57,8669.91,8756.03,13503.92,11331.42,14781.78,17374.54,17181.46,16839.85,20972.27,19246.74,20776.65,22228.5,27222.35
575,50,META,50680,SAN CARLOS DE GUAROA,3209.95,4457.28,5162.42,4906.31,3798.51,3916.83,6443.53,10849.71,5503.41,11238.66,8699.88,13234.12,12537.44,13107.05,20065.94,17183.07,16158.91,18069.52,17928.22,18638.3,17806.59,19080.88
576,50,META,50683,SAN JUAN DE ARAMA,2622.3,2757.22,3185.28,2866.39,3498.47,3659.42,4828.1,5763.15,5345.79,5649.31,8131.79,12882.41,7907.85,11588.48,12027.19,11407.0,10753.58,12546.53,11018.03,11553.26,12030.59,14279.69
577,50,META,50686,SAN JUANITO,622.38,701.23,1743.45,1363.18,2017.79,1288.47,1784.47,1931.99,1625.14,2109.19,2714.23,5674.18,3505.26,3346.96,4541.88,4681.43,4833.76,4179.34,4853.22,9935.28,6704.41,8141.07
578,50,META,50689,SAN MARTÍN,6629.68,5546.27,6943.34,7359.86,9194.26,9118.9,11084.97,18543.51,11613.54,16081.97,13859.64,17923.83,18102.17,25480.23,29837.81,29470.18,21475.94,24001.81,25241.41,29501.29,30236.59,29564.6
579,50,META,50711,VISTAHERMOSA,0.0,4187.05,4769.07,5415.12,0.0,6442.43,7283.75,13972.91,9707.39,16568.27,11536.56,15612.87,15002.15,20081.06,31562.24,31573.13,22072.98,20068.0,23858.52,24654.13,29629.45,31926.66
580,52,NARIÑO,52000,NARIÑO,3885.56,4177.53,6857.71,8076.5,8195.45,9630.41,10419.95,11417.62,12098.37,14425.24,15734.63,16552.44,20103.5,28679.96,28553.83,30564.9,30588.4,33322.62,1137830.75,1131492.38,1147517.16,1263700.0
581,52,NARIÑO,52001,PASTO,55994.08,64586.06,157104.49,172643.79,171991.75,182956.43,204313.52,226373.51,228022.51,262631.39,275815.62,316213.33,373702.41,497604.53,462886.25,493678.5,571072.38,597129.6,634669.31,668620.5,703298.22,719730.69
582,52,NARIÑO,52019,ALBÁN,3565.63,3897.08,5397.32,4509.58,4689.09,6519.27,6297.35,5803.7,5853.85,6620.6,6396.05,6386.78,7800.16,15090.44,11765.06,17891.63,11652.17,12984.92,13835.21,14660.89,27843.9,15991.07
583,52,NARIÑO,52022,ALDANA,1619.58,3446.39,2898.26,3501.61,3697.95,4081.39,4227.67,3111.24,4209.8,4802.31,4210.94,4392.61,5864.78,8163.23,8838.32,12648.26,14734.08,13830.03,12033.18,13863.86,11461.6,11324.3
584,52,NARIÑO,52036,ANCUYÁ,4881.76,2945.25,4306.6,4953.89,4898.54,5194.97,3182.84,5305.17,4171.48,5210.34,5477.44,5619.89,8063.62,8903.05,8954.39,10914.23,9523.76,12307.98,12622.06,11807.08,13410.69,13176.65
585,52,NARIÑO,52051,ARBOLEDA,1364.33,2463.03,3744.05,2643.06,3054.93,3386.05,2649.14,3302.41,4969.01,5977.79,7725.56,7207.59,8506.13,9814.65,12842.72,11789.51,11071.98,14840.74,11779.08,12775.59,12748.77,13727.39
586,52,NARIÑO,52079,BARBACOAS,0.0,0.0,0.0,6695.85,8208.94,9374.03,9357.32,11510.08,14000.53,17919.16,15456.39,17727.77,30456.42,23387.12,28788.83,24661.74,35709.12,40235.66,41079.19,47671.42,48258.33,65702.38
587,52,NARIÑO,52083,BELÉN,1251.34,1790.48,3223.71,2751.7,2514.06,4181.4,3838.05,4113.52,3789.44,3758.72,4431.03,4605.1,5112.54,7681.31,8068.13,8237.5,7228.52,12312.2,12125.52,9253.54,10589.02,10364.06
588,52,NARIÑO,52110,BUESACO,3505.61,4213.62,5344.28,4086.65,6216.53,6193.92,7039.51,6009.08,7446.59,8925.52,10994.47,14159.48,13431.99,23588.07,23997.75,22152.12,24713.32,22697.04,26807.27,24768.18,30477.72,30375.91
589,52,NARIÑO,52203,COLÓN,2378.78,2683.06,3947.0,3305.44,3753.28,4360.1,4923.63,5849.16,5201.06,6172.34,6981.33,6220.15,7555.15,9924.91,9905.01,10141.55,11547.92,11945.62,15055.27,16565.36,16310.59,14430.16
590,52,NARIÑO,52207,CONSACÁ,1989.0,3198.85,3786.04,2067.74,3529.85,3665.94,4732.57,6004.3,5934.57,6159.34,6504.1,6833.02,8987.92,11565.99,11749.38,11052.65,12238.66,14890.64,13149.35,15273.29,14530.75,16344.81
591,52,NARIÑO,52210,CONTADERO,1111.14,3301.1,2640.41,3101.03,3033.12,2801.03,4299.28,3597.05,4440.23,5335.93,5352.6,5473.31,6417.07,9890.27,9662.15,14297.82,9716.64,12584.2,12275.14,12755.22,12091.75,14511.35
592,52,NARIÑO,52215,CÓRDOBA,2219.58,0.0,6541.67,4623.88,3409.45,4804.59,4478.17,5913.65,8348.65,9181.77,8835.15,7878.38,11807.38,19448.83,21934.01,22523.93,15660.75,20018.91,18116.35,24287.95,24023.27,24349.52
593,52,NARIÑO,52224,CUASPUD,3200.67,3350.74,4035.44,4017.16,3602.64,4927.66,4989.96,4328.99,5074.2,5854.69,6905.37,5495.84,13389.53,21154.34,16261.43,22775.38,12794.06,13011.86,17643.85,14124.63,14860.9,17028.38
594,52,NARIÑO,52227,CUMBAL,9720.79,7522.21,5693.37,7595.41,8922.5,10193.33,10171.38,11615.13,9292.83,12860.93,13495.24,16020.25,19457.54,24899.49,30869.74,34496.39,30389.3,35688.65,42486.38,48907.16,49088.98,50313.35
595,52,NARIÑO,52233,CUMBITARA,1062.44,0.0,1293.2,1832.07,3257.21,4684.02,4396.7,5494.06,6373.55,7343.12,7215.63,7188.73,9031.32,16717.04,17008.18,20043.07,25635.97,23575.33,20520.06,18911.21,25849.08,19214.28
596,52,NARIÑO,52240,CHACHAGÜÍ,3575.09,4449.0,6099.71,4770.17,5393.85,5313.24,5908.21,6192.07,5904.9,6666.54,9399.66,6950.07,8820.61,12245.01,21702.53,15775.83,13193.86,15133.99,18488.23,24081.61,24114.91,20978.95
597,52,NARIÑO,52250,EL CHARCO,3187.17,2837.12,6251.33,4680.04,7060.21,7991.15,8812.64,7623.15,11675.78,12166.63,13275.96,10512.9,13162.08,28791.85,33215.39,28526.34,24325.21,29179.21,27069.23,27011.76,33813.93,36288.01
598,52,NARIÑO,52254,EL PEÑOL,1404.55,1779.95,0.0,2465.01,3220.21,3550.44,2558.51,4214.28,3973.01,5431.98,5513.43,4658.25,6013.7,10460.1,10630.59,7929.77,9093.74,13047.89,11834.71,11497.57,12166.13,14799.81
599,52,NARIÑO,52256,EL ROSARIO,3574.18,4060.04,5504.66,5941.36,7086.57,6497.9,6869.01,6099.71,5906.8,6167.22,5160.75,7813.13,8325.2,15486.47,17150.16,21618.76,12949.81,13676.11,15895.98,17026.62,15972.9,17769.63
600,52,NARIÑO,52258,EL TABLÓN DE GÓMEZ,3148.4,2826.28,5007.26,4592.56,4513.17,6569.35,6002.12,8656.87,7079.36,7813.35,7626.43,8374.89,9321.54,13127.34,12335.28,19807.31,16033.59,18351.99,18009.38,20013.38,34427.89,22241.18
601,52,NARIÑO,52260,EL TAMBO,5103.81,6641.82,9394.59,7243.36,8015.19,9005.67,8891.59,8738.2,7887.18,8497.43,8606.31,10473.41,8953.28,12967.01,14124.14,14047.41,15351.9,16777.76,16502.83,18898.8,19064.58,22034.17
602,52,NARIÑO,52287,FUNES,0.0,2543.53,4243.69,2360.75,2400.42,3441.56,3876.95,4793.78,4542.33,5473.31,7556.69,5030.47,6467.35,10619.66,11921.87,10670.95,11334.49,11972.2,12530.87,12830.03,12856.34,17275.26
603,52,NARIÑO,52317,GUACHUCAL,5567.93,5305.77,6596.3,6111.41,6369.96,7184.15,6980.78,8289.08,8216.39,8465.24,8437.79,8278.32,12705.71,17121.96,18734.31,19711.49,18723.33,20566.1,23003.99,23120.45,40801.63,30598.8
604,52,NARIÑO,52320,GUAITARILLA,5315.94,5278.67,7323.85,5782.59,5820.56,5266.38,7174.98,8484.76,7769.34,7717.96,8132.14,7999.23,8979.22,14466.39,15120.29,18861.41,12926.94,19211.99,16815.78,21912.75,16045.3,18790.53
605,52,NARIÑO,52323,GUALMATÁN,0.0,1529.65,3133.13,2386.28,3005.11,3113.83,3105.63,2697.64,3090.56,4487.05,4888.71,6263.04,7173.66,8445.18,8445.24,8374.34,11540.39,11933.0,12669.04,10866.06,12309.61,11543.39
606,52,NARIÑO,52352,ILES,0.0,0.0,3701.04,3341.03,2852.11,3680.98,4155.56,4555.02,4781.94,4877.7,5242.32,4934.89,6526.96,9294.59,10167.91,11438.29,9652.0,10277.54,12147.14,13713.04,19280.26,18423.79
607,52,NARIÑO,52354,IMUÉS,1380.36,2464.95,3549.73,3142.65,3127.49,3363.26,4926.3,3963.21,5105.45,6555.31,7504.13,6413.06,6920.5,17769.41,16789.54,25942.52,12271.63,15663.96,11001.71,11313.53,12046.65,30558.77
608,52,NARIÑO,52356,IPIALES,15440.48,9999.14,10460.64,21538.55,19302.4,32067.74,32385.13,32965.02,35261.84,40360.01,70472.5,83198.71,98635.5,123815.89,137026.25,140539.66,149858.04,174652.43,193246.2,200814.2,208895.65,245040.36
609,52,NARIÑO,52378,LA CRUZ,3062.58,2211.15,4881.63,4315.65,4357.84,4885.54,4657.06,5654.65,7527.67,9092.72,9348.4,9681.94,15554.01,23564.41,26071.64,20264.86,18535.44,24623.73,31597.74,25289.05,25715.56,28886.8
610,52,NARIÑO,52381,LA FLORIDA,4930.75,4890.29,7484.72,5838.1,6493.76,7920.67,9896.35,9694.78,6787.13,8078.17,6438.81,7863.26,7574.58,12116.41,13076.7,14788.4,11065.27,22947.32,18358.07,14504.14,15578.71,17291.78
611,52,NARIÑO,52385,LA LLANADA,1509.85,2436.21,3968.47,3161.23,2950.26,4564.34,4595.6,5337.92,4649.07,4358.23,3757.5,3503.74,4180.75,5851.15,10595.84,10853.26,8192.5,7323.03,12281.72,8518.63,9332.78,10494.17
612,52,NARIÑO,52390,LA TOLA,1287.08,2117.65,0.0,3345.09,0.0,2936.6,4428.0,3335.55,4450.22,5926.74,5105.64,7932.23,7351.99,12708.36,13513.54,13487.59,14043.74,13199.8,10941.27,13170.83,18354.61,23787.19
613,52,NARIÑO,52399,LA UNIÓN,9961.42,7145.05,8254.16,6877.06,7473.18,7604.69,8729.52,8367.76,8512.85,11352.74,11379.24,11129.23,14796.89,21982.34,25452.25,29058.35,25182.54,38491.47,31947.63,31872.13,33566.37,38499.04
614,52,NARIÑO,52405,LEIVA,2512.14,4067.2,4061.15,4227.12,5178.9,5567.36,4957.6,6041.61,5614.59,6551.78,5996.63,6347.83,8217.36,10856.03,11504.88,16416.02,12393.69,19865.43,18576.62,21469.87,16349.06,17440.92
615,52,NARIÑO,52411,LINARES,4169.72,3660.91,6519.67,4707.47,4871.99,5491.15,5900.93,1407.76,6029.18,5766.21,6658.84,6698.15,8949.43,12448.93,11288.71,12091.96,15410.64,13478.9,13012.32,13709.79,18887.29,21219.72
616,52,NARIÑO,52418,LOS ANDES,3100.31,3640.41,5801.72,4929.4,5533.43,7144.83,7088.26,6970.5,8306.36,7390.68,7000.58,7287.11,8956.45,14989.84,22141.92,20153.63,17994.59,20660.97,21648.9,25068.39,18352.21,21731.08
617,52,NARIÑO,52427,MAGÜI,0.0,0.0,0.0,3884.65,4720.89,5064.7,3652.14,5060.72,4892.45,5975.43,6119.79,7452.53,9556.55,14855.39,14611.45,15456.61,17080.94,14810.99,14801.42,14768.67,16553.94,24204.12
618,52,NARIÑO,52435,MALLAMA,2149.69,4056.67,4908.43,3913.42,4026.25,4204.4,4276.6,5235.97,5346.18,8621.94,6568.54,5640.41,6630.71,8637.6,10059.87,9550.08,14679.18,10662.93,11224.31,11353.42,12328.69,13487.06
619,52,NARIÑO,52473,MOSQUERA,2773.59,0.0,3349.68,4114.42,0.0,3239.7,3498.59,5178.62,5804.42,5107.35,9363.76,8919.33,8940.7,11545.86,11937.73,11788.72,15469.71,13310.48,14257.08,18468.73,17252.04,20531.18
620,52,NARIÑO,52480,NARIÑO,0.0,190.92,1044.88,883.17,309.73,2486.82,2874.03,2214.06,2724.28,2908.06,2794.18,3241.26,3758.81,6701.06,5202.36,5465.19,6579.5,6739.99,7325.89,8286.36,7479.12,12381.69
621,52,NARIÑO,52490,OLAYA HERRERA,4281.01,5884.87,8799.06,7192.93,7534.35,8441.57,10027.21,7795.89,10313.5,13703.82,12367.69,6079.44,13016.8,18178.36,21407.22,22409.66,23977.68,30265.14,24991.71,30805.16,29493.05,35288.43
622,52,NARIÑO,52506,OSPINA,1652.07,1350.81,2759.84,2696.12,2951.03,3432.14,3253.28,4344.47,4847.2,5267.01,5465.87,5199.45,6335.71,12753.97,5219.41,8953.28,13873.66,13239.67,12396.8,10977.74,14472.41,14278.26
623,52,NARIÑO,52520,FRANCISCO PIZARRO,3204.21,2142.73,0.0,2858.44,0.0,3001.98,4227.03,3174.25,5762.57,6866.8,5615.77,5764.41,6686.23,21251.34,11008.99,14887.02,10367.07,12088.61,11924.59,14057.54,14722.12,17114.13
624,52,NARIÑO,52540,POLICARPA,6345.68,3412.11,7365.02,4282.17,5033.72,6103.06,5260.27,6153.59,4214.26,6591.29,7013.41,9378.99,10528.04,14838.19,17018.24,12293.61,13902.3,19740.53,18089.75,19069.9,35827.97,22129.09
625,52,NARIÑO,52560,POTOSÍ,3809.1,3836.01,6766.7,3927.41,4528.31,5260.3,5652.16,6320.65,5545.06,5915.53,7327.7,6406.42,9102.0,10597.7,13394.72,25867.58,12533.6,16320.83,15096.23,16136.31,16792.79,16343.34
626,52,NARIÑO,52565,PROVIDENCIA,3811.97,3496.99,2675.85,4155.4,3633.83,4668.26,5464.28,4668.26,6060.38,6433.99,6187.64,5837.78,6764.31,9914.22,14069.38,13639.56,8790.1,10647.74,11080.58,11056.7,12288.46,11015.21
627,52,NARIÑO,52573,PUERRES,2913.12,3066.44,4128.19,2966.76,3324.26,4207.7,4808.82,5158.43,4800.81,6191.22,6134.78,8350.0,14184.49,10740.06,17841.42,20966.76,20091.76,15868.61,13190.55,13167.8,16385.31,15996.95
628,52,NARIÑO,52585,PUPIALES,2687.11,3238.35,6032.31,5536.06,4913.2,4265.8,4877.79,5409.66,5855.61,8646.75,8232.39,9089.93,11573.23,30996.27,17274.11,32362.69,25875.69,22280.63,23161.04,22433.04,24300.9,26309.12
629,52,NARIÑO,52612,RICAURTE,3621.67,4438.25,5617.35,4284.41,6000.13,10181.83,9398.02,10478.68,13901.11,14338.42,13750.07,13517.87,22782.99,20232.65,20614.69,14380.82,19478.93,21409.37,21039.97,24340.44,39637.76,35696.24
630,52,NARIÑO,52621,ROBERTO PAYÁN,0.0,0.0,0.0,3864.35,0.0,4621.55,6230.15,6223.83,5590.89,6137.45,7781.69,10770.7,11414.5,18080.65,16750.01,20020.46,15241.78,17518.84,19948.62,21848.01,19151.06,24956.01
631,52,NARIÑO,52678,SAMANIEGO,6610.11,7047.55,14519.44,9928.85,12126.54,12239.16,14350.71,15228.6,14655.39,23875.51,15822.79,15861.68,17836.63,25470.05,32641.54,30187.73,30371.47,31115.31,39076.13,39632.27,44055.14,45270.67
632,52,NARIÑO,52683,SANDONÁ,5083.09,4264.09,5505.12,5880.24,5894.81,6721.23,5450.18,7988.02,7407.05,11453.99,11257.95,10091.18,11323.18,23080.41,22773.66,23850.38,18833.77,21919.98,22888.61,24543.51,27777.37,27028.14
633,52,NARIÑO,52685,SAN BERNARDO,2558.15,3403.66,3868.89,3565.49,3929.3,4706.31,6318.67,6560.27,6111.94,6744.81,6599.26,7251.84,10128.35,11795.97,14710.53,14386.68,12664.34,11903.35,11890.62,15075.21,15130.01,18733.56
634,52,NARIÑO,52687,SAN LORENZO,0.0,3179.42,0.0,5314.81,5600.03,6555.04,7202.27,9623.25,7504.46,8101.96,8856.52,9209.91,11907.32,24483.74,25159.12,35086.28,24040.3,23230.48,24252.73,29686.9,26925.05,25754.46
635,52,NARIÑO,52693,SAN PABLO,4411.85,5187.24,6178.24,4984.27,5467.05,7759.38,6574.88,7725.27,7247.38,8105.85,8006.12,7626.05,10403.56,19014.63,19460.57,19464.93,15120.17,18779.9,21320.76,18753.04,30509.6,27805.31
636,52,NARIÑO,52694,SAN PEDRO DE CARTAGO,1324.23,2730.11,0.0,3393.28,3716.92,3581.94,3778.12,4548.57,3834.98,5154.43,4075.3,2872.36,5371.49,8097.61,12744.62,17821.35,10602.6,11176.87,12417.93,12168.0,14851.65,12720.08
637,52,NARIÑO,52696,SANTA BÁRBARA,0.0,3252.31,0.0,3293.97,4142.39,5426.57,4799.14,6623.48,9080.1,11210.99,11594.43,8938.91,10859.09,17183.32,15322.59,19757.37,16028.88,17090.29,15302.34,14201.74,19749.86,20794.24
638,52,NARIÑO,52699,SANTACRUZ,2815.04,2632.11,5200.78,4888.21,5041.44,4476.95,4043.69,7087.79,6778.73,8436.82,8433.73,8997.7,8852.45,17276.18,13373.21,16968.54,19771.37,14370.36,19055.05,24591.76,18883.56,23898.04
639,52,NARIÑO,52720,SAPUYES,1618.8,0.0,0.0,2238.8,2284.16,3249.99,3042.43,3840.09,3910.38,4016.03,6636.39,4104.98,5647.33,7460.18,8803.54,14317.11,8147.91,8883.55,8807.85,9540.95,10663.87,11612.43
640,52,NARIÑO,52786,TAMINANGO,3030.61,4937.47,6666.0,6034.59,4839.55,5982.55,6806.53,6290.86,7029.71,8498.92,8699.49,6781.91,9669.07,16186.49,18125.74,16219.24,19028.62,19378.0,20763.33,23310.01,24098.99,34072.56
641,52,NARIÑO,52788,TANGUA,3483.17,3289.34,5412.53,5293.88,6295.57,5438.91,5787.14,4675.6,5765.84,6179.21,6111.98,6246.97,7898.7,14083.79,14902.11,13346.54,11033.3,14077.35,15731.07,16434.89,35364.16,18819.2
642,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,0.0,0.0,0.0,55395.87,53867.93,63081.8,75034.81,91466.82,109644.54,137047.28,180686.29,176096.19,201125.02,228421.33,243401.96,238852.02,259412.1,271851.53,255196.03,346356.13,312506.48,343608.0
643,52,NARIÑO,52838,TÚQUERRES,5832.55,5656.98,11486.28,8531.26,9976.04,11540.87,12066.93,13491.83,14110.5,23735.48,15727.44,20552.87,19862.91,85636.41,28645.95,34760.44,36978.56,40909.05,132118.05,65528.39,50692.39,61196.38
644,52,NARIÑO,52885,YACUANQUER,2562.83,3384.96,4415.4,3506.78,4544.74,5921.02,7323.01,5746.12,5355.55,5998.22,6485.76,6308.92,7293.37,11042.37,16429.9,15430.3,13920.15,13969.39,15071.59,14708.32,20732.89,18551.9
645,54,NORTE DE SANTANDER,54000,NORTE DE SANTANDER,4145.29,4774.3,6528.85,7756.46,9715.59,10333.07,11683.89,13803.17,15381.93,18579.32,18151.07,19248.62,23418.6,29364.0,31481.79,34457.89,38400.27,41814.91,1009770.25,995946.25,948536.29,1123838.13
646,54,NORTE DE SANTANDER,54001,CÚCUTA,60950.36,84401.37,107916.73,165280.69,233864.91,235523.47,272057.73,329897.73,347249.0,432819.01,414931.7,429713.41,519234.52,588611.44,645130.8,678084.38,826617.69,908343.05,963572.38,1150532.5,1185788.45,982190.88
647,54,NORTE DE SANTANDER,54003,ÁBREGO,5521.16,5657.92,0.0,6636.51,6366.63,4601.03,4443.02,7490.06,10103.77,15553.76,14673.2,13770.65,18270.7,26416.18,30783.2,21501.32,28108.79,27111.36,32957.34,36540.74,35239.18,44270.28
648,54,NORTE DE SANTANDER,54051,ARBOLEDAS,1909.02,1806.11,2435.64,2575.92,2725.37,3044.85,3285.03,4692.46,4433.73,5117.49,4348.0,6367.03,7281.08,11168.08,8374.99,11591.12,9786.09,10954.15,11861.77,18229.25,18694.2,16500.59
649,54,NORTE DE SANTANDER,54099,BOCHALEMA,1282.61,1311.53,1768.6,2185.19,2225.3,2371.28,2556.19,2864.51,3670.73,3863.32,4784.77,3612.23,5450.08,11643.61,8470.63,9833.55,8496.78,8672.08,9466.9,12017.81,11701.82,14374.47
650,54,NORTE DE SANTANDER,54109,BUCARASICA,1951.54,1624.34,2255.46,2340.53,2308.33,2697.75,2833.63,3858.94,4025.4,3985.0,3687.83,6891.67,7869.42,7887.45,6583.62,9820.54,10114.68,7641.94,8133.11,9162.43,10035.81,11185.54
651,54,NORTE DE SANTANDER,54125,CÁCOTA,1162.81,1151.52,1917.42,1567.51,1622.76,2117.37,2547.19,2628.85,3345.49,3618.3,3528.79,3430.46,4069.37,4573.94,7932.55,6772.21,5514.65,7368.29,6284.04,7159.25,8140.99,9725.52
652,54,NORTE DE SANTANDER,54128,CACHIRÁ,2717.45,2094.68,3138.48,3205.68,2744.41,3307.73,3498.34,0.0,3930.8,4762.22,4894.76,4825.83,5634.47,5190.09,8331.08,10990.75,10089.82,15679.93,12261.66,15259.55,12151.96,14702.4
653,54,NORTE DE SANTANDER,54172,CHINÁCOTA,2163.08,1746.72,4113.45,2338.13,3804.16,3732.0,3442.43,5386.77,5355.81,5666.04,5640.28,6294.87,7802.44,11173.22,10383.58,11585.29,12986.75,16713.46,16464.78,21050.98,18947.24,23914.96
