,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,AÑO,Cobertura de acueducto,Cobertura de alcantarillado
2503,17,CALDAS,17616,RISARALDA,2020,100.0,56.12
2504,17,CALDAS,17616,RISARALDA,2021,100.0,56.12
2505,17,CALDAS,17653,SALAMINA,2008,36.93,36.93
2506,17,CALDAS,17653,SALAMINA,2009,23.41,23.41
2507,17,CALDAS,17653,SALAMINA,2010,23.39,23.76
2508,17,CALDAS,17653,SALAMINA,2011,23.37,23.37
2509,17,CALDAS,17653,SALAMINA,2012,44.09,43.76
2510,17,CALDAS,17653,SALAMINA,2013,44.33,43.97
2511,17,CALDAS,17653,SALAMINA,2014,60.98,42.67
2512,17,CALDAS,17653,SALAMINA,2015,60.99,42.68
2513,17,CALDAS,17653,SALAMINA,2016,47.82,40.45
2514,17,CALDAS,17653,SALAMINA,2017,47.82,40.45
2515,17,CALDAS,17653,SALAMINA,2018,46.47,39.54
2516,17,CALDAS,17653,SALAMINA,2019,42.8,35.21
2517,17,CALDAS,17653,SALAMINA,2020,42.9,35.34
2518,17,CALDAS,17653,SALAMINA,2021,43.31,35.8
2519,17,CALDAS,17662,SAMANÁ,2008,100.0,100.0
2520,17,CALDAS,17662,SAMANÁ,2009,100.0,100.0
2521,17,CALDAS,17662,SAMANÁ,2010,100.0,100.0
2522,17,CALDAS,17662,SAMANÁ,2011,13.68,13.68
2523,17,CALDAS,17662,SAMANÁ,2012,13.68,13.68
2524,17,CALDAS,17662,SAMANÁ,2013,32.02,97.43
2525,17,CALDAS,17662,SAMANÁ,2014,32.02,97.43
2526,17,CALDAS,17662,SAMANÁ,2015,32.02,97.43
2527,17,CALDAS,17662,SAMANÁ,2016,21.85,19.51
2528,17,CALDAS,17662,SAMANÁ,2017,21.85,19.51
2529,17,CALDAS,17662,SAMANÁ,2018,21.91,19.57
2530,17,CALDAS,17662,SAMANÁ,2019,21.87,19.56
2531,17,CALDAS,17662,SAMANÁ,2020,21.87,19.56
2532,17,CALDAS,17662,SAMANÁ,2021,21.87,19.56
2533,17,CALDAS,17665,SAN JOSÉ,2008,75.56,10.08
2534,17,CALDAS,17665,SAN JOSÉ,2009,82.49,13.67
2535,17,CALDAS,17665,SAN JOSÉ,2010,82.49,13.67
2536,17,CALDAS,17665,SAN JOSÉ,2011,82.76,13.58
2537,17,CALDAS,17665,SAN JOSÉ,2012,83.07,13.6
2538,17,CALDAS,17665,SAN JOSÉ,2013,83.58,13.67
2539,17,CALDAS,17665,SAN JOSÉ,2014,83.62,13.69
2540,17,CALDAS,17665,SAN JOSÉ,2015,84.49,20.09
2541,17,CALDAS,17665,SAN JOSÉ,2016,26.68,13.61
2542,17,CALDAS,17665,SAN JOSÉ,2017,38.2,21.69
2543,17,CALDAS,17665,SAN JOSÉ,2018,31.79,18.02
2544,17,CALDAS,17665,SAN JOSÉ,2019,22.39,11.75
2545,17,CALDAS,17665,SAN JOSÉ,2020,22.72,11.86
2546,17,CALDAS,17665,SAN JOSÉ,2021,22.72,11.86
2547,17,CALDAS,17777,SUPÍA,2008,66.56,66.56
2548,17,CALDAS,17777,SUPÍA,2009,66.56,66.56
2549,17,CALDAS,17777,SUPÍA,2010,100.0,100.0
2550,17,CALDAS,17777,SUPÍA,2011,100.0,100.0
2551,17,CALDAS,17777,SUPÍA,2012,95.75,39.19
2552,17,CALDAS,17777,SUPÍA,2013,95.75,39.19
2553,17,CALDAS,17777,SUPÍA,2014,95.75,39.19
2554,17,CALDAS,17777,SUPÍA,2015,95.75,39.19
2555,17,CALDAS,17777,SUPÍA,2016,96.01,44.82
2556,17,CALDAS,17777,SUPÍA,2017,95.81,51.31
2557,17,CALDAS,17777,SUPÍA,2018,92.06,58.22
2558,17,CALDAS,17777,SUPÍA,2019,91.35,55.4
2559,17,CALDAS,17777,SUPÍA,2020,91.36,55.46
2560,17,CALDAS,17777,SUPÍA,2021,91.36,55.46
2561,17,CALDAS,17867,VICTORIA,2008,100.0,46.7
2562,17,CALDAS,17867,VICTORIA,2009,59.27,47.36
2563,17,CALDAS,17867,VICTORIA,2010,48.93,39.55
2564,17,CALDAS,17867,VICTORIA,2011,49.07,39.73
2565,17,CALDAS,17867,VICTORIA,2012,49.27,39.97
2566,17,CALDAS,17867,VICTORIA,2013,46.79,30.41
2567,17,CALDAS,17867,VICTORIA,2014,46.79,30.41
2568,17,CALDAS,17867,VICTORIA,2015,47.22,31.01
2569,17,CALDAS,17867,VICTORIA,2016,35.66,32.93
2570,17,CALDAS,17867,VICTORIA,2017,57.86,54.66
2571,17,CALDAS,17867,VICTORIA,2018,58.13,54.97
2572,17,CALDAS,17867,VICTORIA,2019,100.0,54.46
2573,17,CALDAS,17867,VICTORIA,2020,100.0,45.62
2574,17,CALDAS,17867,VICTORIA,2021,100.0,45.87
2575,17,CALDAS,17873,VILLAMARÍA,2008,50.34,50.34
2576,17,CALDAS,17873,VILLAMARÍA,2009,45.35,45.35
2577,17,CALDAS,17873,VILLAMARÍA,2010,46.24,46.24
2578,17,CALDAS,17873,VILLAMARÍA,2011,46.0,46.0
2579,17,CALDAS,17873,VILLAMARÍA,2012,47.49,47.44
2580,17,CALDAS,17873,VILLAMARÍA,2013,73.57,73.57
2581,17,CALDAS,17873,VILLAMARÍA,2014,73.57,73.57
2582,17,CALDAS,17873,VILLAMARÍA,2015,74.59,74.59
2583,17,CALDAS,17873,VILLAMARÍA,2016,90.84,75.86
2584,17,CALDAS,17873,VILLAMARÍA,2017,91.01,75.87
2585,17,CALDAS,17873,VILLAMARÍA,2018,90.44,75.94
2586,17,CALDAS,17873,VILLAMARÍA,2019,88.82,71.65
2587,17,CALDAS,17873,VILLAMARÍA,2020,88.82,71.65
2588,17,CALDAS,17873,VILLAMARÍA,2021,88.82,71.65
2589,17,CALDAS,17877,VITERBO,2008,100.0,100.0
2590,17,CALDAS,17877,VITERBO,2009,100.0,100.0
2591,17,CALDAS,17877,VITERBO,2010,100.0,100.0
2592,17,CALDAS,17877,VITERBO,2011,92.12,80.21
2593,17,CALDAS,17877,VITERBO,2012,92.15,80.29
2594,17,CALDAS,17877,VITERBO,2013,92.41,81.04
2595,17,CALDAS,17877,VITERBO,2014,92.41,81.05
2596,17,CALDAS,17877,VITERBO,2015,92.37,81.07
2597,17,CALDAS,17877,VITERBO,2016,96.75,91.99
2598,17,CALDAS,17877,VITERBO,2017,90.4,85.97
2599,17,CALDAS,17877,VITERBO,2018,90.71,86.33
2600,17,CALDAS,17877,VITERBO,2019,90.81,86.43
2601,17,CALDAS,17877,VITERBO,2020,91.05,86.7
2602,17,CALDAS,17877,VITERBO,2021,91.25,86.54
2603,18,CAQUETÁ,18000,CAQUETÁ,2008,63.33,55.81
2604,18,CAQUETÁ,18000,CAQUETÁ,2009,63.83,56.39
2605,18,CAQUETÁ,18000,CAQUETÁ,2010,71.27,68.27
2606,18,CAQUETÁ,18000,CAQUETÁ,2011,71.85,68.88
2607,18,CAQUETÁ,18000,CAQUETÁ,2012,65.35,57.42
2608,18,CAQUETÁ,18000,CAQUETÁ,2013,77.86,76.56
2609,18,CAQUETÁ,18000,CAQUETÁ,2014,75.38,74.28
2610,18,CAQUETÁ,18000,CAQUETÁ,2015,65.91,65.03
2611,18,CAQUETÁ,18000,CAQUETÁ,2016,56.93,55.29
2612,18,CAQUETÁ,18000,CAQUETÁ,2017,54.88,52.83
2613,18,CAQUETÁ,18000,CAQUETÁ,2018,66.15,62.2
2614,18,CAQUETÁ,18000,CAQUETÁ,2019,66.45,63.72
2615,18,CAQUETÁ,18000,CAQUETÁ,2020,67.98,65.27
2616,18,CAQUETÁ,18000,CAQUETÁ,2021,56.34,53.38
2617,18,CAQUETÁ,18001,FLORENCIA,2008,52.43,37.05
2618,18,CAQUETÁ,18001,FLORENCIA,2009,51.83,35.84
2619,18,CAQUETÁ,18001,FLORENCIA,2010,52.36,52.28
2620,18,CAQUETÁ,18001,FLORENCIA,2011,52.36,52.28
2621,18,CAQUETÁ,18001,FLORENCIA,2012,53.48,36.08
2622,18,CAQUETÁ,18001,FLORENCIA,2013,85.23,85.23
2623,18,CAQUETÁ,18001,FLORENCIA,2014,85.75,85.75
2624,18,CAQUETÁ,18001,FLORENCIA,2015,81.66,81.64
2625,18,CAQUETÁ,18001,FLORENCIA,2016,78.36,78.36
2626,18,CAQUETÁ,18001,FLORENCIA,2017,75.08,75.08
2627,18,CAQUETÁ,18001,FLORENCIA,2018,77.51,77.51
2628,18,CAQUETÁ,18001,FLORENCIA,2019,74.69,74.69
2629,18,CAQUETÁ,18001,FLORENCIA,2020,74.68,74.68
2630,18,CAQUETÁ,18001,FLORENCIA,2021,60.17,60.17
2631,18,CAQUETÁ,18029,ALBANIA,2008,66.26,66.26
2632,18,CAQUETÁ,18029,ALBANIA,2009,65.37,65.37
2633,18,CAQUETÁ,18029,ALBANIA,2010,64.99,64.99
2634,18,CAQUETÁ,18029,ALBANIA,2011,65.03,65.03
2635,18,CAQUETÁ,18029,ALBANIA,2012,65.03,65.03
2636,18,CAQUETÁ,18029,ALBANIA,2013,64.88,64.88
2637,18,CAQUETÁ,18029,ALBANIA,2014,65.0,64.88
2638,18,CAQUETÁ,18029,ALBANIA,2015,65.0,64.88
2639,18,CAQUETÁ,18029,ALBANIA,2016,100.0,100.0
2640,18,CAQUETÁ,18029,ALBANIA,2017,100.0,100.0
2641,18,CAQUETÁ,18029,ALBANIA,2018,90.53,70.84
2642,18,CAQUETÁ,18029,ALBANIA,2019,90.53,70.84
2643,18,CAQUETÁ,18029,ALBANIA,2020,90.53,70.84
2644,18,CAQUETÁ,18029,ALBANIA,2021,44.2,44.2
2645,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2008,100.0,100.0
2646,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2009,100.0,100.0
2647,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2010,98.98,98.98
2648,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2011,98.98,98.98
2649,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2012,98.98,98.98
2650,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2013,98.98,98.98
2651,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2014,98.98,98.98
2652,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2015,99.32,99.32
2653,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2016,65.76,65.76
2654,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2017,65.76,65.76
2655,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2018,65.76,65.76
2656,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2019,65.76,65.76
2657,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2020,47.54,47.54
2658,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2021,47.51,47.47
2659,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2008,100.0,100.0
2660,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2009,100.0,100.0
2661,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2010,100.0,100.0
2662,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2011,100.0,100.0
2663,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2012,100.0,100.0
2664,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2013,100.0,100.0
2665,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2014,100.0,100.0
2666,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2015,100.0,100.0
2667,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2016,34.09,34.09
2668,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2017,34.09,34.09
2669,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2019,69.57,69.57
2670,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2020,71.38,71.38
2671,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2021,44.19,44.19
2672,18,CAQUETÁ,18205,CURILLO,2008,34.45,34.45
2673,18,CAQUETÁ,18205,CURILLO,2009,30.92,30.92
2674,18,CAQUETÁ,18205,CURILLO,2010,30.92,30.92
2675,18,CAQUETÁ,18205,CURILLO,2011,28.49,28.49
2676,18,CAQUETÁ,18205,CURILLO,2012,30.75,30.73
2677,18,CAQUETÁ,18205,CURILLO,2013,28.42,28.42
2678,18,CAQUETÁ,18205,CURILLO,2014,64.57,64.57
2679,18,CAQUETÁ,18205,CURILLO,2015,64.9,41.91
2680,18,CAQUETÁ,18205,CURILLO,2017,28.18,28.18
2681,18,CAQUETÁ,18205,CURILLO,2018,28.18,28.18
2682,18,CAQUETÁ,18205,CURILLO,2019,100.0,100.0
2683,18,CAQUETÁ,18205,CURILLO,2020,100.0,100.0
2684,18,CAQUETÁ,18205,CURILLO,2021,100.0,100.0
2685,18,CAQUETÁ,18247,EL DONCELLO,2008,67.77,60.8
2686,18,CAQUETÁ,18247,EL DONCELLO,2009,67.77,60.8
2687,18,CAQUETÁ,18247,EL DONCELLO,2010,100.0,93.06
2688,18,CAQUETÁ,18247,EL DONCELLO,2011,100.0,93.06
2689,18,CAQUETÁ,18247,EL DONCELLO,2012,100.0,93.06
2690,18,CAQUETÁ,18247,EL DONCELLO,2013,100.0,97.39
2691,18,CAQUETÁ,18247,EL DONCELLO,2014,100.0,97.47
2692,18,CAQUETÁ,18247,EL DONCELLO,2015,97.77,94.65
2693,18,CAQUETÁ,18247,EL DONCELLO,2016,100.0,100.0
2694,18,CAQUETÁ,18247,EL DONCELLO,2017,68.99,68.99
2695,18,CAQUETÁ,18247,EL DONCELLO,2018,96.22,96.22
2696,18,CAQUETÁ,18247,EL DONCELLO,2019,70.09,70.09
2697,18,CAQUETÁ,18247,EL DONCELLO,2020,69.94,69.94
2698,18,CAQUETÁ,18247,EL DONCELLO,2021,74.13,74.13
2699,18,CAQUETÁ,18256,EL PAUJIL,2008,79.45,79.45
2700,18,CAQUETÁ,18256,EL PAUJIL,2009,79.58,79.58
2701,18,CAQUETÁ,18256,EL PAUJIL,2010,100.0,94.1
2702,18,CAQUETÁ,18256,EL PAUJIL,2011,100.0,94.1
2703,18,CAQUETÁ,18256,EL PAUJIL,2012,68.91,68.91
2704,18,CAQUETÁ,18256,EL PAUJIL,2013,68.91,68.91
2705,18,CAQUETÁ,18256,EL PAUJIL,2014,68.73,68.73
2706,18,CAQUETÁ,18256,EL PAUJIL,2015,54.46,54.46
2707,18,CAQUETÁ,18256,EL PAUJIL,2016,41.11,41.11
2708,18,CAQUETÁ,18256,EL PAUJIL,2017,42.78,42.78
2709,18,CAQUETÁ,18256,EL PAUJIL,2018,99.8,99.8
2710,18,CAQUETÁ,18256,EL PAUJIL,2019,55.22,55.22
2711,18,CAQUETÁ,18256,EL PAUJIL,2020,45.6,45.6
2712,18,CAQUETÁ,18256,EL PAUJIL,2021,45.6,45.6
2713,18,CAQUETÁ,18410,LA MONTAÑITA,2008,23.15,23.15
2714,18,CAQUETÁ,18410,LA MONTAÑITA,2009,24.09,24.09
2715,18,CAQUETÁ,18410,LA MONTAÑITA,2010,98.05,79.41
2716,18,CAQUETÁ,18410,LA MONTAÑITA,2011,98.05,79.41
2717,18,CAQUETÁ,18410,LA MONTAÑITA,2012,38.01,38.01
2718,18,CAQUETÁ,18410,LA MONTAÑITA,2013,38.01,38.01
2719,18,CAQUETÁ,18410,LA MONTAÑITA,2014,57.24,57.24
2720,18,CAQUETÁ,18410,LA MONTAÑITA,2015,57.2,57.2
2721,18,CAQUETÁ,18410,LA MONTAÑITA,2016,55.7,55.7
2722,18,CAQUETÁ,18410,LA MONTAÑITA,2017,56.1,56.1
2723,18,CAQUETÁ,18410,LA MONTAÑITA,2018,25.03,25.06
2724,18,CAQUETÁ,18410,LA MONTAÑITA,2019,56.1,56.1
2725,18,CAQUETÁ,18410,LA MONTAÑITA,2020,57.99,57.99
2726,18,CAQUETÁ,18410,LA MONTAÑITA,2021,56.94,56.94
2727,18,CAQUETÁ,18460,MILÁN,2008,22.03,18.91
2728,18,CAQUETÁ,18460,MILÁN,2009,70.86,54.6
2729,18,CAQUETÁ,18460,MILÁN,2010,70.86,54.6
2730,18,CAQUETÁ,18460,MILÁN,2011,70.86,54.6
2731,18,CAQUETÁ,18460,MILÁN,2012,70.86,54.6
2732,18,CAQUETÁ,18460,MILÁN,2013,48.44,33.99
2733,18,CAQUETÁ,18460,MILÁN,2014,48.44,33.99
2734,18,CAQUETÁ,18460,MILÁN,2015,48.44,33.99
2735,18,CAQUETÁ,18460,MILÁN,2016,48.44,48.44
2736,18,CAQUETÁ,18460,MILÁN,2017,47.73,45.06
2737,18,CAQUETÁ,18460,MILÁN,2019,11.87,34.35
2738,18,CAQUETÁ,18460,MILÁN,2020,23.67,64.82
2739,18,CAQUETÁ,18460,MILÁN,2021,10.7,24.08
2740,18,CAQUETÁ,18479,MORELIA,2008,100.0,100.0
2741,18,CAQUETÁ,18479,MORELIA,2009,33.08,33.08
2742,18,CAQUETÁ,18479,MORELIA,2010,39.49,39.49
2743,18,CAQUETÁ,18479,MORELIA,2011,39.99,39.99
2744,18,CAQUETÁ,18479,MORELIA,2012,37.2,37.2
2745,18,CAQUETÁ,18479,MORELIA,2013,36.7,36.7
2746,18,CAQUETÁ,18479,MORELIA,2014,12.05,12.05
2747,18,CAQUETÁ,18479,MORELIA,2015,41.15,41.15
2748,18,CAQUETÁ,18479,MORELIA,2016,51.43,42.3
2749,18,CAQUETÁ,18479,MORELIA,2017,51.43,42.3
2750,18,CAQUETÁ,18479,MORELIA,2018,52.19,43.15
2751,18,CAQUETÁ,18479,MORELIA,2019,49.24,41.86
2752,18,CAQUETÁ,18479,MORELIA,2020,63.75,42.33
2753,18,CAQUETÁ,18479,MORELIA,2021,63.75,42.33
2754,18,CAQUETÁ,18592,PUERTO RICO,2008,99.7,92.87
2755,18,CAQUETÁ,18592,PUERTO RICO,2009,99.97,99.97
2756,18,CAQUETÁ,18592,PUERTO RICO,2010,99.97,99.67
2757,18,CAQUETÁ,18592,PUERTO RICO,2011,99.97,99.97
2758,18,CAQUETÁ,18592,PUERTO RICO,2012,99.97,99.97
2759,18,CAQUETÁ,18592,PUERTO RICO,2013,99.88,97.53
2760,18,CAQUETÁ,18592,PUERTO RICO,2014,99.7,92.87
2761,18,CAQUETÁ,18592,PUERTO RICO,2015,48.8,45.5
2762,18,CAQUETÁ,18592,PUERTO RICO,2016,55.13,55.13
2763,18,CAQUETÁ,18592,PUERTO RICO,2017,55.13,55.13
2764,18,CAQUETÁ,18592,PUERTO RICO,2018,50.91,50.91
2765,18,CAQUETÁ,18592,PUERTO RICO,2019,50.92,50.92
2766,18,CAQUETÁ,18592,PUERTO RICO,2020,50.91,50.91
2767,18,CAQUETÁ,18592,PUERTO RICO,2021,50.91,50.91
2768,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2008,100.0,100.0
2769,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2009,100.0,100.0
2770,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2010,99.65,99.57
2771,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2011,100.0,100.0
2772,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2012,50.55,50.55
2773,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2013,100.0,100.0
2774,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2014,100.0,100.0
2775,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2015,50.55,50.55
2776,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2016,31.15,29.75
2777,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2017,38.29,33.02
2778,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2019,73.89,63.88
2779,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2020,74.6,65.24
2780,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2021,75.43,63.07
2781,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2008,51.22,51.22
2782,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2009,51.18,51.18
2783,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2010,51.18,51.18
2784,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2011,51.18,51.18
2785,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2012,51.18,51.18
2786,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2013,51.2,51.2
2787,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2014,49.04,49.04
2788,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2015,39.03,39.03
2789,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2016,24.1,17.52
2790,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2017,30.58,22.23
2791,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2019,67.91,49.31
2792,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2020,67.91,49.31
2793,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2021,67.91,49.31
2794,18,CAQUETÁ,18756,SOLANO,2008,100.0,81.04
2795,18,CAQUETÁ,18756,SOLANO,2009,100.0,81.04
2796,18,CAQUETÁ,18756,SOLANO,2010,100.0,81.04
2797,18,CAQUETÁ,18756,SOLANO,2011,100.0,81.04
2798,18,CAQUETÁ,18756,SOLANO,2012,100.0,83.59
2799,18,CAQUETÁ,18756,SOLANO,2013,100.0,87.45
2800,18,CAQUETÁ,18756,SOLANO,2014,24.88,22.6
2801,18,CAQUETÁ,18756,SOLANO,2015,24.88,22.6
2802,18,CAQUETÁ,18756,SOLANO,2016,28.27,25.78
2803,18,CAQUETÁ,18756,SOLANO,2017,28.27,25.78
2804,18,CAQUETÁ,18756,SOLANO,2018,28.22,25.73
2805,18,CAQUETÁ,18756,SOLANO,2019,35.29,35.29
2806,18,CAQUETÁ,18756,SOLANO,2020,100.0,88.8
2807,18,CAQUETÁ,18756,SOLANO,2021,0.0,0.0
2808,18,CAQUETÁ,18785,SOLITA,2008,35.12,28.66
2809,18,CAQUETÁ,18785,SOLITA,2009,32.23,33.09
2810,18,CAQUETÁ,18785,SOLITA,2010,75.26,75.26
2811,18,CAQUETÁ,18785,SOLITA,2011,100.0,100.0
2812,18,CAQUETÁ,18785,SOLITA,2012,66.6,66.6
2813,18,CAQUETÁ,18785,SOLITA,2013,66.6,66.6
2814,18,CAQUETÁ,18785,SOLITA,2014,100.0,100.0
2815,18,CAQUETÁ,18785,SOLITA,2015,58.38,58.38
2816,18,CAQUETÁ,18785,SOLITA,2016,56.9,56.9
2817,18,CAQUETÁ,18785,SOLITA,2017,58.1,58.1
2818,18,CAQUETÁ,18785,SOLITA,2018,58.1,58.1
2819,18,CAQUETÁ,18785,SOLITA,2019,56.51,56.51
2820,18,CAQUETÁ,18785,SOLITA,2020,56.33,56.33
2821,18,CAQUETÁ,18785,SOLITA,2021,53.97,53.97
2822,18,CAQUETÁ,18860,VALPARAÍSO,2008,18.71,18.71
2823,18,CAQUETÁ,18860,VALPARAÍSO,2009,18.71,18.71
2824,18,CAQUETÁ,18860,VALPARAÍSO,2010,18.71,18.71
2825,18,CAQUETÁ,18860,VALPARAÍSO,2011,23.58,23.58
2826,18,CAQUETÁ,18860,VALPARAÍSO,2012,21.24,21.24
2827,18,CAQUETÁ,18860,VALPARAÍSO,2013,17.72,17.72
2828,18,CAQUETÁ,18860,VALPARAÍSO,2014,17.72,17.72
2829,18,CAQUETÁ,18860,VALPARAÍSO,2015,19.92,19.92
2830,18,CAQUETÁ,18860,VALPARAÍSO,2016,19.73,2.57
2831,18,CAQUETÁ,18860,VALPARAÍSO,2017,20.53,2.63
2832,18,CAQUETÁ,18860,VALPARAÍSO,2018,20.5,2.63
2833,18,CAQUETÁ,18860,VALPARAÍSO,2019,20.49,2.63
2834,18,CAQUETÁ,18860,VALPARAÍSO,2020,20.49,2.63
2835,18,CAQUETÁ,18860,VALPARAÍSO,2021,20.49,2.63
2836,19,CAUCA,19000,CAUCA,2008,69.75,29.94
2837,19,CAUCA,19000,CAUCA,2009,68.71,29.8
2838,19,CAUCA,19000,CAUCA,2010,76.05,33.51
2839,19,CAUCA,19000,CAUCA,2011,60.06,28.54
2840,19,CAUCA,19000,CAUCA,2012,57.53,30.95
2841,19,CAUCA,19000,CAUCA,2013,49.38,29.13
2842,19,CAUCA,19000,CAUCA,2014,48.66,29.95
2843,19,CAUCA,19000,CAUCA,2015,49.24,30.13
2844,19,CAUCA,19000,CAUCA,2016,46.15,33.08
2845,19,CAUCA,19000,CAUCA,2017,51.95,43.65
2846,19,CAUCA,19000,CAUCA,2018,40.71,30.06
2847,19,CAUCA,19000,CAUCA,2019,55.78,44.08
2848,19,CAUCA,19000,CAUCA,2020,58.5,47.67
2849,19,CAUCA,19000,CAUCA,2021,55.85,44.59
2850,19,CAUCA,19001,POPAYÁN,2010,100.0,100.0
2851,19,CAUCA,19001,POPAYÁN,2011,100.0,100.0
2852,19,CAUCA,19001,POPAYÁN,2012,100.0,100.0
2853,19,CAUCA,19001,POPAYÁN,2013,100.0,100.0
2854,19,CAUCA,19001,POPAYÁN,2014,100.0,100.0
2855,19,CAUCA,19001,POPAYÁN,2015,100.0,100.0
2856,19,CAUCA,19001,POPAYÁN,2016,100.0,100.0
2857,19,CAUCA,19001,POPAYÁN,2017,100.0,100.0
2858,19,CAUCA,19001,POPAYÁN,2018,100.0,100.0
2859,19,CAUCA,19001,POPAYÁN,2019,89.83,89.83
2860,19,CAUCA,19001,POPAYÁN,2020,99.97,99.97
2861,19,CAUCA,19001,POPAYÁN,2021,99.75,99.75
2862,19,CAUCA,19022,ALMAGUER,2008,100.0,10.35
2863,19,CAUCA,19022,ALMAGUER,2009,100.0,10.37
2864,19,CAUCA,19022,ALMAGUER,2010,100.0,10.34
2865,19,CAUCA,19022,ALMAGUER,2013,0.0,10.39
2866,19,CAUCA,19022,ALMAGUER,2014,0.0,10.38
2867,19,CAUCA,19022,ALMAGUER,2015,5.55,8.19
2868,19,CAUCA,19022,ALMAGUER,2016,4.07,4.07
2869,19,CAUCA,19022,ALMAGUER,2017,3.14,3.14
2870,19,CAUCA,19022,ALMAGUER,2019,4.93,4.93
2871,19,CAUCA,19022,ALMAGUER,2020,4.81,4.81
2872,19,CAUCA,19022,ALMAGUER,2021,0.0,0.0
2873,19,CAUCA,19050,ARGELIA,2008,4.27,4.27
2874,19,CAUCA,19050,ARGELIA,2010,100.0,85.03
2875,19,CAUCA,19050,ARGELIA,2011,100.0,85.47
2876,19,CAUCA,19050,ARGELIA,2012,34.36,13.55
2877,19,CAUCA,19050,ARGELIA,2013,33.49,12.8
2878,19,CAUCA,19050,ARGELIA,2014,62.34,25.86
2879,19,CAUCA,19050,ARGELIA,2015,61.24,25.7
2880,19,CAUCA,19050,ARGELIA,2016,59.96,25.22
2881,19,CAUCA,19050,ARGELIA,2017,59.96,25.22
2882,19,CAUCA,19050,ARGELIA,2018,59.94,25.22
2883,19,CAUCA,19050,ARGELIA,2019,60.01,25.3
2884,19,CAUCA,19050,ARGELIA,2020,57.8,51.15
2885,19,CAUCA,19050,ARGELIA,2021,74.84,54.38
2886,19,CAUCA,19075,BALBOA,2008,12.5,12.5
2887,19,CAUCA,19075,BALBOA,2010,12.31,12.31
