,Unnamed: 0,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Categoría
182,182,86,PUTUMAYO,86885,VILLAGARZÓN,0.0,0.0,24.0,6.0,0.0,0.0,57.07,70.0,72.0,122.09,2019.97,259.5,26.34,146.27,214.35,28.25,35.1,34.0,63.55,4.1,111.727,1186.2964,4309.4854,2055.0699,934.8157,513.984,Territorio con erradiacion constante
183,183,91,AMAZONAS,91001,LETICIA,0.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,270.96,71.1,17.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,3.6904,0.0,0.0,0.0,Territorio con erradicacion intermitente
184,184,91,AMAZONAS,91263,EL ENCANTO,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,20.75,3.0,118.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
185,185,91,AMAZONAS,91540,PUERTO NARIÑO,0.0,150.0,0.0,20.0,0.0,10.0,217.0,31.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
186,186,94,GUAINÍA,94001,INÍRIDA,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,303.38,246.8,102.47,67.6,36.5,35.0,46.3,26.0,0.0,18.5,0.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
187,187,94,GUAINÍA,94343,BARRANCO MINAS,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.5,2.2,10.6,18.8,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
188,188,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,100.8,0.0,0.0,145.0,0.0,17.0,0.0,193.5,407.02,329.51,9.0,15.0,641.09,14.4,314.44,246.428,417.89,154.755,263.922,841.279,1012.2387,451.6262,1954.4116,3173.7497,3808.3339,189.227,Territorio con erradiacion constante
189,189,95,GUAVIARE,95025,EL RETORNO,0.0,0.0,0.0,0.0,14.0,4.0,0.0,858.5,281.0,580.74,0.0,2380.22,150.09,2865.65,9.68,2736.332,864.263,82.62,519.4262,3268.754,1538.4636,439.7166,2659.5963,3537.9171,4094.0306,476.944,Territorio con erradiacion constante
190,190,97,VAUPÉS,97161,CARURÚ,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,90.1,5.5,220.3552,104.92,39.2,62.55,2.2,175.1542,117.0235,2.7207,0.0,0.0,Territorio con erradicacion intermitente
191,191,99,VICHADA,99001,PUERTO CARREÑO,0.0,10.0,0.0,0.0,0.0,40.0,20.16,0.0,7.5,0.0,66.0,53.5,24.5,13.0,109.7,0.0,0.0,1.8,17.8,0.0,0.0,5.52,0.0,0.0,0.0,0.0,Territorio con erradicacion intermitente
192,192,99,VICHADA,99524,LA PRIMAVERA,0.0,0.0,0.0,0.0,102.0,10.0,5.0,5.0,18.0,21.0,63.24,28.0,38.65,126.91,8.04,226.125,96.1,0.0,63.3,0.0,0.0,2.5602,0.0,0.0,0.0,0.0,Territorio con erradicacion intermitente
193,193,99,VICHADA,99773,CUMARIBO,110.0,18.0,0.0,117.0,104.0,338.0,4.0,218.4,18.0,561.13,7091.53,4664.5,1131.65,1944.3,770.34,858.41,456.47,484.962,816.92,1765.12,1124.4861,308.27,203.9789,52.7511,0.0,0.0,Territorio con erradicacion intermitente
194,194,5,ANTIOQUIA,5031,AMALFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,121.15,56.62,10.0,13.1,60.5,1.48,21.7,0.0,0.0,8.63,0.0,0.0,0.0,23.212,424.6838,439.8795,520.9337,321.84,Territorio con erradicacion intermitente
195,195,5,ANTIOQUIA,5045,APARTADÓ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58,0.0,0.0,0.0,50.35,0.0,3.0,14.5,24.5,21.311,24.3227,0.0,117.7126,0.0,0.0,0.0,Territorio con erradicacion intermitente
196,196,5,ANTIOQUIA,5093,BETULIA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.95,1.87,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
197,197,5,ANTIOQUIA,5107,BRICEÑO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,89.3,766.38,274.4,214.93,205.36,60.5,40.572,67.6168,138.203,87.6,75.5,52.9405,10.8804,21.504,32.7997,14.2244,0.0,Territorio con erradicacion intermitente
198,198,5,ANTIOQUIA,5134,CAMPAMENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,216.22,0.0,5.5,3.0,0.0,165.804,20.6,35.6,48.22,62.74,0.0,0.1398,380.6395,0.0,12.021,0.0,Territorio con erradicacion intermitente
199,199,5,ANTIOQUIA,5138,CAÑASGORDAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.2,5.0,12.2,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
200,200,5,ANTIOQUIA,5142,CARACOLÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,2.0,0.0,9.13,0.0,0.0,5.36,0.5,0.0,0.0,7.7086,4.77,1.3805,0.0,0.0,0.0,Territorio con erradicacion intermitente
201,201,5,ANTIOQUIA,5147,CAREPA,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,28.8,0.0,0.0,0.0,0.0,0.0,23.21,0.0,0.0,0.0,0.0,2.0,3.6396,0.0,60.4689,0.0,0.0,0.0,Territorio con erradicacion intermitente
202,202,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
203,203,5,ANTIOQUIA,5154,CAUCASIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,2.0,6.5,0.0,25.0,0.0,0.0,5.0,4.0,1.2,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
204,204,5,ANTIOQUIA,5197,COCORNÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,22.97,0.0,9.2,18.81,14.392,2.5,4.4,2.593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
205,205,5,ANTIOQUIA,5209,CONCORDIA,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
206,206,5,ANTIOQUIA,5234,DABEIBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,18.9,0.0,5.2,0.0,0.0,0.0,23.25,86.6,6.0,5.3889,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
207,207,5,ANTIOQUIA,5284,FRONTINO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.5,28.0,2.5,3.8,1.7,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
208,208,5,ANTIOQUIA,5310,GÓMEZ PLATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,6.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2303,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
209,209,5,ANTIOQUIA,5411,LIBORINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.91,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
210,210,5,ANTIOQUIA,5425,MACEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,13.98,1.0,4.8503,0.0,2.8897,0.0,0.0,0.0,Territorio con erradicacion intermitente
211,211,5,ANTIOQUIA,5480,MUTATÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,16.0,4.0,5.0,0.0,54.87,152.2,25.0,6.5,53.6,187.775,18.0,54.3707,0.0,284.0109,2.5303,0.0,0.0,Territorio con erradicacion intermitente
212,212,5,ANTIOQUIA,5501,OLAYA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
213,213,5,ANTIOQUIA,5543,PEQUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
214,214,5,ANTIOQUIA,5576,PUEBLORRICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
215,215,5,ANTIOQUIA,5579,PUERTO BERRÍO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.292,0.0,0.0,5.14,0.0,0.0,0.0,0.0,0.0,0.491,0.0,Territorio con erradicacion intermitente
216,216,5,ANTIOQUIA,5585,PUERTO NARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,201.36,125.81,30.6,54.1,6.37,79.15,18.184,3.454,52.5,112.18,142.5,7.4694,2.0,17.2307,0.0,0.0,0.0,Territorio con erradicacion intermitente
217,217,5,ANTIOQUIA,5591,PUERTO TRIUNFO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,46.3,29.8,8.0,12.0,0.0,11.64,14.37,1.246,0.0,0.0,0.4,0.0,0.0,0.32,0.0,0.0,0.0,0.0,Territorio con erradicacion intermitente
218,218,5,ANTIOQUIA,5615,RIONEGRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
219,219,5,ANTIOQUIA,5628,SABANALARGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,7.57,1.0,25.12,0.0,0.0,0.0,0.0,0.0,1.1,24.0,12.52,102.6,78.2008,0.0,16.6508,0.0,0.0,0.0,Territorio con erradicacion intermitente
220,220,5,ANTIOQUIA,5642,SALGAR,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0696,0.0,0.0,0.0,0.0,Territorio con erradicacion intermitente
221,221,5,ANTIOQUIA,5647,SAN ANDRÉS DE CUERQUÍA,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,4.24,2.0,8.0,0.0,30.81,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
222,222,5,ANTIOQUIA,5649,SAN CARLOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,18.76,10.79,44.35,0.0,2.4,0.0,2.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
223,223,5,ANTIOQUIA,5660,SAN LUIS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,128.9,240.84,115.95,775.83,464.96,117.72,268.03,123.71,15.9,11.016,141.617,77.607,5.24,21.4101,51.2612,7.7708,0.0,0.0,Territorio con erradicacion intermitente
224,224,5,ANTIOQUIA,5667,SAN RAFAEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
225,225,5,ANTIOQUIA,5670,SAN ROQUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
226,226,5,ANTIOQUIA,5819,TOLEDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.2,3.0,0.0,0.0,0.0,0.0,68.12,5.0,0.0,2.0,31.7,0.0,2.3,75.771,0.0,0.0,0.0,Territorio con erradicacion intermitente
227,227,5,ANTIOQUIA,5842,URAMITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
228,228,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0307,0.0,0.0,Territorio con erradicacion intermitente
229,229,5,ANTIOQUIA,5885,YALÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.6,22.0,165.5,101.1,10.0,0.0,0.0,7.628,205.7708,146.508,137.279,10.07,27.1382,4.7,0.0,0.0,0.0,0.0,Territorio con erradicacion intermitente
230,230,5,ANTIOQUIA,5887,YARUMAL,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,104.34,0.0,16.916,1.3,53.2,75.65,81.41,2.28,3.44,24.5702,4.8506,0.0,0.0,Territorio con erradicacion intermitente
231,231,5,ANTIOQUIA,5890,YOLOMBÓ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,31.84,40.5,25.5,0.0,0.0,0.0,15.0,67.3936,67.649,25.117,0.0,15.0535,0.0,10.1198,0.0,0.0,0.0,Territorio con erradicacion intermitente
232,232,8,ATLÁNTICO,8001,BARRANQUILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
233,233,11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
234,234,13,BOLÍVAR,13268,EL PEÑÓN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
235,235,13,BOLÍVAR,13473,MORALES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,459.74,6.0,0.0,3.0,0.0,0.0,0.0,0.0,43.021,0.0,53.774,684.5974,14.6509,464.808,34.9815,11.76,Territorio con erradicacion intermitente
236,236,13,BOLÍVAR,13490,NOROSÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,26.6852,0.0,0.0,12.27,0.85,11.5632,30.0816,164.4578,445.4797,165.428,Territorio con erradicacion intermitente
237,237,13,BOLÍVAR,13580,REGIDOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7821,0.0,0.0,Territorio con erradicacion intermitente
238,238,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,294.02,113.42,0.0,0.0,0.0,2.0,0.0,230.646,5.994,7.6,26.6154,85.904,421.1738,220.3522,0.0,0.0,Territorio con erradicacion intermitente
239,239,15,BOYACÁ,15104,BOYACÁ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
240,240,15,BOYACÁ,15106,BRICEÑO,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.63,29.3,1.0,8.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
241,241,15,BOYACÁ,15183,CHITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
242,242,15,BOYACÁ,15212,COPER,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.96,44.45,9.81,12.76,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
243,243,15,BOYACÁ,15218,COVARACHÍA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
244,244,15,BOYACÁ,15236,CHIVOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
245,245,15,BOYACÁ,15276,FLORESTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
246,246,15,BOYACÁ,15299,GARAGOA,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
247,247,15,BOYACÁ,15401,LA VICTORIA,0.0,0.0,0.0,0.0,0.0,0.0,13.7,6.5,1.5,6.84,3.7,0.0,0.76,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
248,248,15,BOYACÁ,15425,MACANAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.5,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
249,249,15,BOYACÁ,15491,NOBSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
250,250,15,BOYACÁ,15514,PÁEZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.23,6.0,1.02,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
251,251,15,BOYACÁ,15572,PUERTO BOYACÁ,0.0,0.0,0.0,0.0,0.0,0.0,15.67,4.0,388.33,158.81,6.9,179.01,40.6,104.3,323.75,471.576,101.325,65.043,32.528,14.0,59.5378,61.962,25.701,0.98,0.0,64.773,Territorio con erradicacion intermitente
252,252,15,BOYACÁ,15667,SAN LUIS DE GACENO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.67,7.9,9.53,1.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
253,253,15,BOYACÁ,15690,SANTA MARÍA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,38.1,9.92,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
254,254,15,BOYACÁ,15810,TIPACOQUE,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
255,255,15,BOYACÁ,15842,ÚMBITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
256,256,17,CALDAS,17433,MANZANARES,0.0,0.0,0.0,0.0,0.0,0.0,28.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
257,257,17,CALDAS,17495,NORCASIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.87,102.09,29.01,102.1,13.8,251.46,0.0,11.062,0.0,0.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
258,258,17,CALDAS,17614,RIOSUCIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
259,259,17,CALDAS,17665,SAN JOSÉ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
260,260,17,CALDAS,17867,VICTORIA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.5,11.33,7.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
261,261,18,CAQUETÁ,18029,ALBANIA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,28.5,12.5,288.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.128,67.819,0.0,0.0,11.4334,304.2065,279.0232,0.0,Territorio con erradicacion intermitente
262,262,18,CAQUETÁ,18205,CURILLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1059.29,181.51,0.0,0.0,0.0,13.632,0.0,52.371,253.0165,329.74,176.2809,15.9591,250.2457,622.4826,545.3631,0.0,Territorio con erradicacion intermitente
263,263,18,CAQUETÁ,18247,EL DONCELLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,98.7,0.0,0.0,0.0,0.0,1.0,45.144,115.244,72.081,90.0105,416.74,445.1631,21.9335,110.8429,169.8952,32.9842,0.0,Territorio con erradicacion intermitente
264,264,18,CAQUETÁ,18256,EL PAUJÍL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,325.24,0.0,85.0,39.34,8.0,87.86,0.0,10.3,0.0,193.523,129.7935,354.1,514.5151,286.928,89.7198,388.8173,183.653,0.0,Territorio con erradicacion intermitente
265,265,18,CAQUETÁ,18756,SOLANO,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,157.82075,169.161,2.8608,40.6706,225.7021,2618.4487,628.3735,0.0,Territorio con erradicacion intermitente
266,266,18,CAQUETÁ,18860,VALPARAÍSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,97.59,76.39,3.87,7.8,0.0,0.0,0.0,0.0,0.0,3.576,34.028,0.0,0.0,10.0509,348.687,48.5696,0.0,Territorio con erradicacion intermitente
267,267,19,CAUCA,19001,POPAYÁN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
268,268,19,CAUCA,19022,ALMAGUER,0.0,0.0,0.0,0.0,0.0,0.0,3.64,8.0,0.6,0.0,0.0,0.0,0.0,2.0,13.0,4.0,0.0,0.0,8.398,49.491,2.4308,0.76,3.3996,7.0596,0.0,0.0,Territorio con erradicacion intermitente
269,269,19,CAUCA,19110,BUENOS AIRES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.52,0.0,18.0,2.0,0.0,0.0,11.9,7.0,0.0,0.0,0.0,0.0,0.0,45.4776,279.2684,0.0,0.0,Territorio con erradicacion intermitente
270,270,19,CAUCA,19130,CAJIBÍO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,7.0,0.0,86.5,23.55,50.9,54.1528,71.427,171.6449,7.1001,0.0,0.0,Territorio con erradicacion intermitente
271,271,19,CAUCA,19137,CALDONO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.5,2.0,13.8503,18.3807,90.0816,0.0,0.0,0.0,Territorio con erradicacion intermitente
272,272,19,CAUCA,19290,FLORENCIA,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.02,2.0,178.4,0.0,146.6,0.0,48.0,0.0,0.0,0.0,0.0,2.055,0.0,0.0,0.0,19.7908,1.68,0.0,0.0,Territorio con erradicacion intermitente
273,273,19,CAUCA,19318,GUAPÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4,222.38,123.37,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.751,0.0,0.0,0.0,Territorio con erradicacion intermitente
